query_loan_id,query_path,match_loan_id,match_path,rank,cosine_similarity,risk_level
loan_2155,D:\GitHub\jinchuang\data\loan_2155\face_signing.jpg,loan_0235,D:\GitHub\jinchuang\data\loan_0235\face_signing.jpg,4,0.951157808303833,medium
loan_2155,D:\GitHub\jinchuang\data\loan_2155\face_signing.jpg,loan_1814,D:\GitHub\jinchuang\data\loan_1814\face_signing.jpg,5,0.9480807185173035,medium
loan_2156,D:\GitHub\jinchuang\data\loan_2156\face_signing.jpg,loan_0334,D:\GitHub\jinchuang\data\loan_0334\face_signing.jpg,1,0.9924706816673279,high
loan_2156,D:\GitHub\jinchuang\data\loan_2156\face_signing.jpg,loan_3584,D:\GitHub\jinchuang\data\loan_3584\face_signing.jpg,2,0.9906054139137268,high
loan_2156,D:\GitHub\jinchuang\data\loan_2156\face_signing.jpg,loan_2569,D:\GitHub\jinchuang\data\loan_2569\face_signing.jpg,3,0.9691678285598755,medium
loan_2156,D:\GitHub\jinchuang\data\loan_2156\face_signing.jpg,loan_1828,D:\GitHub\jinchuang\data\loan_1828\face_signing.jpg,4,0.9502366781234741,medium
loan_2156,D:\GitHub\jinchuang\data\loan_2156\face_signing.jpg,loan_1470,D:\GitHub\jinchuang\data\loan_1470\face_signing.jpg,5,0.948767364025116,medium
loan_2157,D:\GitHub\jinchuang\data\loan_2157\face_signing.jpg,loan_0375,D:\GitHub\jinchuang\data\loan_0375\face_signing.jpg,1,0.9965576529502869,high
loan_2157,D:\GitHub\jinchuang\data\loan_2157\face_signing.jpg,loan_2657,D:\GitHub\jinchuang\data\loan_2657\face_signing.jpg,2,0.9826077222824097,high
loan_2157,D:\GitHub\jinchuang\data\loan_2157\face_signing.jpg,loan_3650,D:\GitHub\jinchuang\data\loan_3650\face_signing.jpg,3,0.9774355888366699,high
loan_2157,D:\GitHub\jinchuang\data\loan_2157\face_signing.jpg,loan_3605,D:\GitHub\jinchuang\data\loan_3605\face_signing.jpg,4,0.9636443853378296,medium
loan_2157,D:\GitHub\jinchuang\data\loan_2157\face_signing.jpg,loan_3789,D:\GitHub\jinchuang\data\loan_3789\face_signing.jpg,5,0.9621970057487488,medium
loan_2158,D:\GitHub\jinchuang\data\loan_2158\face_signing.jpg,loan_2143,D:\GitHub\jinchuang\data\loan_2143\face_signing.jpg,1,0.9992073774337769,high
loan_2158,D:\GitHub\jinchuang\data\loan_2158\face_signing.jpg,loan_1511,D:\GitHub\jinchuang\data\loan_1511\face_signing.jpg,2,0.9951463341712952,high
loan_2158,D:\GitHub\jinchuang\data\loan_2158\face_signing.jpg,loan_4030,D:\GitHub\jinchuang\data\loan_4030\face_signing.jpg,3,0.9912807941436768,high
loan_2158,D:\GitHub\jinchuang\data\loan_2158\face_signing.jpg,loan_0705,D:\GitHub\jinchuang\data\loan_0705\face_signing.jpg,4,0.9319258332252502,medium
loan_2158,D:\GitHub\jinchuang\data\loan_2158\face_signing.jpg,loan_2538,D:\GitHub\jinchuang\data\loan_2538\face_signing.jpg,5,0.9306595921516418,medium
loan_2159,D:\GitHub\jinchuang\data\loan_2159\face_signing.jpg,loan_1343,D:\GitHub\jinchuang\data\loan_1343\face_signing.jpg,1,0.9942929744720459,high
loan_2159,D:\GitHub\jinchuang\data\loan_2159\face_signing.jpg,loan_3589,D:\GitHub\jinchuang\data\loan_3589\face_signing.jpg,2,0.9817317128181458,high
loan_2159,D:\GitHub\jinchuang\data\loan_2159\face_signing.jpg,loan_2575,D:\GitHub\jinchuang\data\loan_2575\face_signing.jpg,3,0.9809404611587524,high
loan_2159,D:\GitHub\jinchuang\data\loan_2159\face_signing.jpg,loan_2829,D:\GitHub\jinchuang\data\loan_2829\face_signing.jpg,4,0.9658832550048828,medium
loan_2159,D:\GitHub\jinchuang\data\loan_2159\face_signing.jpg,loan_0935,D:\GitHub\jinchuang\data\loan_0935\face_signing.jpg,5,0.9654240012168884,medium
loan_2160,D:\GitHub\jinchuang\data\loan_2160\face_signing.jpg,loan_0697,D:\GitHub\jinchuang\data\loan_0697\face_signing.jpg,1,0.9996128678321838,high
loan_2160,D:\GitHub\jinchuang\data\loan_2160\face_signing.jpg,loan_0435,D:\GitHub\jinchuang\data\loan_0435\face_signing.jpg,2,0.9959313273429871,high
loan_2160,D:\GitHub\jinchuang\data\loan_2160\face_signing.jpg,loan_3785,D:\GitHub\jinchuang\data\loan_3785\face_signing.jpg,3,0.995669960975647,high
loan_2160,D:\GitHub\jinchuang\data\loan_2160\face_signing.jpg,loan_0756,D:\GitHub\jinchuang\data\loan_0756\face_signing.jpg,4,0.9558928608894348,medium
loan_2160,D:\GitHub\jinchuang\data\loan_2160\face_signing.jpg,loan_1030,D:\GitHub\jinchuang\data\loan_1030\face_signing.jpg,5,0.9553356766700745,medium
loan_2161,D:\GitHub\jinchuang\data\loan_2161\face_signing.jpg,loan_1891,D:\GitHub\jinchuang\data\loan_1891\face_signing.jpg,1,0.9925628900527954,high
loan_2161,D:\GitHub\jinchuang\data\loan_2161\face_signing.jpg,loan_0904,D:\GitHub\jinchuang\data\loan_0904\face_signing.jpg,2,0.9923009872436523,high
loan_2161,D:\GitHub\jinchuang\data\loan_2161\face_signing.jpg,loan_3971,D:\GitHub\jinchuang\data\loan_3971\face_signing.jpg,3,0.9895369410514832,high
loan_2161,D:\GitHub\jinchuang\data\loan_2161\face_signing.jpg,loan_4045,D:\GitHub\jinchuang\data\loan_4045\face_signing.jpg,4,0.9402024745941162,medium
loan_2161,D:\GitHub\jinchuang\data\loan_2161\face_signing.jpg,loan_2296,D:\GitHub\jinchuang\data\loan_2296\face_signing.jpg,5,0.9391553997993469,medium
loan_2162,D:\GitHub\jinchuang\data\loan_2162\face_signing.jpg,loan_4011,D:\GitHub\jinchuang\data\loan_4011\face_signing.jpg,1,0.9814268946647644,high
loan_2162,D:\GitHub\jinchuang\data\loan_2162\face_signing.jpg,loan_1270,D:\GitHub\jinchuang\data\loan_1270\face_signing.jpg,2,0.9707893133163452,high
loan_2162,D:\GitHub\jinchuang\data\loan_2162\face_signing.jpg,loan_2432,D:\GitHub\jinchuang\data\loan_2432\face_signing.jpg,3,0.968132495880127,medium
loan_2162,D:\GitHub\jinchuang\data\loan_2162\face_signing.jpg,loan_0349,D:\GitHub\jinchuang\data\loan_0349\face_signing.jpg,4,0.9547772407531738,medium
loan_2162,D:\GitHub\jinchuang\data\loan_2162\face_signing.jpg,loan_3732,D:\GitHub\jinchuang\data\loan_3732\face_signing.jpg,5,0.9545638561248779,medium
loan_2163,D:\GitHub\jinchuang\data\loan_2163\face_signing.jpg,loan_2694,D:\GitHub\jinchuang\data\loan_2694\face_signing.jpg,1,0.9953344464302063,high
loan_2163,D:\GitHub\jinchuang\data\loan_2163\face_signing.jpg,loan_1266,D:\GitHub\jinchuang\data\loan_1266\face_signing.jpg,2,0.9948371648788452,high
loan_2163,D:\GitHub\jinchuang\data\loan_2163\face_signing.jpg,loan_3683,D:\GitHub\jinchuang\data\loan_3683\face_signing.jpg,3,0.9927058219909668,high
loan_2163,D:\GitHub\jinchuang\data\loan_2163\face_signing.jpg,loan_2992,D:\GitHub\jinchuang\data\loan_2992\face_signing.jpg,4,0.9721516370773315,high
loan_2163,D:\GitHub\jinchuang\data\loan_2163\face_signing.jpg,loan_0977,D:\GitHub\jinchuang\data\loan_0977\face_signing.jpg,5,0.9481298923492432,medium
loan_2164,D:\GitHub\jinchuang\data\loan_2164\face_signing.jpg,loan_0702,D:\GitHub\jinchuang\data\loan_0702\face_signing.jpg,1,0.998724102973938,high
loan_2164,D:\GitHub\jinchuang\data\loan_2164\face_signing.jpg,loan_1478,D:\GitHub\jinchuang\data\loan_1478\face_signing.jpg,2,0.9927896857261658,high
loan_2164,D:\GitHub\jinchuang\data\loan_2164\face_signing.jpg,loan_3923,D:\GitHub\jinchuang\data\loan_3923\face_signing.jpg,3,0.9919837117195129,high
loan_2164,D:\GitHub\jinchuang\data\loan_2164\face_signing.jpg,loan_2308,D:\GitHub\jinchuang\data\loan_2308\face_signing.jpg,4,0.9618821144104004,medium
loan_2164,D:\GitHub\jinchuang\data\loan_2164\face_signing.jpg,loan_1242,D:\GitHub\jinchuang\data\loan_1242\face_signing.jpg,5,0.9524255990982056,medium
loan_2165,D:\GitHub\jinchuang\data\loan_2165\face_signing.jpg,loan_2644,D:\GitHub\jinchuang\data\loan_2644\face_signing.jpg,1,0.9858893752098083,high
loan_2165,D:\GitHub\jinchuang\data\loan_2165\face_signing.jpg,loan_1889,D:\GitHub\jinchuang\data\loan_1889\face_signing.jpg,2,0.9276267290115356,low
loan_2165,D:\GitHub\jinchuang\data\loan_2165\face_signing.jpg,loan_2437,D:\GitHub\jinchuang\data\loan_2437\face_signing.jpg,3,0.9273324608802795,low
loan_2165,D:\GitHub\jinchuang\data\loan_2165\face_signing.jpg,loan_4020,D:\GitHub\jinchuang\data\loan_4020\face_signing.jpg,4,0.9263611435890198,low
loan_2165,D:\GitHub\jinchuang\data\loan_2165\face_signing.jpg,loan_0325,D:\GitHub\jinchuang\data\loan_0325\face_signing.jpg,5,0.9258062243461609,low
loan_2166,D:\GitHub\jinchuang\data\loan_2166\face_signing.jpg,loan_4070,D:\GitHub\jinchuang\data\loan_4070\face_signing.jpg,1,0.998429000377655,high
loan_2166,D:\GitHub\jinchuang\data\loan_2166\face_signing.jpg,loan_0522,D:\GitHub\jinchuang\data\loan_0522\face_signing.jpg,2,0.9925779104232788,high
loan_2166,D:\GitHub\jinchuang\data\loan_2166\face_signing.jpg,loan_0677,D:\GitHub\jinchuang\data\loan_0677\face_signing.jpg,3,0.9923173189163208,high
loan_2166,D:\GitHub\jinchuang\data\loan_2166\face_signing.jpg,loan_3835,D:\GitHub\jinchuang\data\loan_3835\face_signing.jpg,4,0.9869386553764343,high
loan_2166,D:\GitHub\jinchuang\data\loan_2166\face_signing.jpg,loan_0333,D:\GitHub\jinchuang\data\loan_0333\face_signing.jpg,5,0.938810408115387,medium
loan_2167,D:\GitHub\jinchuang\data\loan_2167\face_signing.jpg,loan_4036,D:\GitHub\jinchuang\data\loan_4036\face_signing.jpg,1,0.9619935154914856,medium
loan_2167,D:\GitHub\jinchuang\data\loan_2167\face_signing.jpg,loan_1644,D:\GitHub\jinchuang\data\loan_1644\face_signing.jpg,2,0.9603593349456787,medium
loan_2167,D:\GitHub\jinchuang\data\loan_2167\face_signing.jpg,loan_1947,D:\GitHub\jinchuang\data\loan_1947\face_signing.jpg,3,0.957686185836792,medium
loan_2167,D:\GitHub\jinchuang\data\loan_2167\face_signing.jpg,loan_1319,D:\GitHub\jinchuang\data\loan_1319\face_signing.jpg,4,0.9565887451171875,medium
loan_2167,D:\GitHub\jinchuang\data\loan_2167\face_signing.jpg,loan_2445,D:\GitHub\jinchuang\data\loan_2445\face_signing.jpg,5,0.9563259482383728,medium
loan_2168,D:\GitHub\jinchuang\data\loan_2168\face_signing.jpg,loan_2011,D:\GitHub\jinchuang\data\loan_2011\face_signing.jpg,1,0.9867290258407593,high
loan_2168,D:\GitHub\jinchuang\data\loan_2168\face_signing.jpg,loan_0440,D:\GitHub\jinchuang\data\loan_0440\face_signing.jpg,2,0.9859912991523743,high
loan_2168,D:\GitHub\jinchuang\data\loan_2168\face_signing.jpg,loan_3788,D:\GitHub\jinchuang\data\loan_3788\face_signing.jpg,3,0.9777140021324158,high
loan_2168,D:\GitHub\jinchuang\data\loan_2168\face_signing.jpg,loan_2448,D:\GitHub\jinchuang\data\loan_2448\face_signing.jpg,4,0.9211760759353638,low
loan_2168,D:\GitHub\jinchuang\data\loan_2168\face_signing.jpg,loan_1681,D:\GitHub\jinchuang\data\loan_1681\face_signing.jpg,5,0.9207327365875244,low
loan_2169,D:\GitHub\jinchuang\data\loan_2169\face_signing.jpg,loan_0989,D:\GitHub\jinchuang\data\loan_0989\face_signing.jpg,1,0.9933369159698486,high
loan_2169,D:\GitHub\jinchuang\data\loan_2169\face_signing.jpg,loan_3657,D:\GitHub\jinchuang\data\loan_3657\face_signing.jpg,2,0.9925702810287476,high
loan_2169,D:\GitHub\jinchuang\data\loan_2169\face_signing.jpg,loan_2665,D:\GitHub\jinchuang\data\loan_2665\face_signing.jpg,3,0.976872980594635,high
loan_2169,D:\GitHub\jinchuang\data\loan_2169\face_signing.jpg,loan_1962,D:\GitHub\jinchuang\data\loan_1962\face_signing.jpg,4,0.9608185291290283,medium
loan_2169,D:\GitHub\jinchuang\data\loan_2169\face_signing.jpg,loan_3789,D:\GitHub\jinchuang\data\loan_3789\face_signing.jpg,5,0.9587731957435608,medium
loan_2170,D:\GitHub\jinchuang\data\loan_2170\face_signing.jpg,loan_2421,D:\GitHub\jinchuang\data\loan_2421\face_signing.jpg,1,0.9781737327575684,high
loan_2170,D:\GitHub\jinchuang\data\loan_2170\face_signing.jpg,loan_1079,D:\GitHub\jinchuang\data\loan_1079\face_signing.jpg,2,0.9729061126708984,high
loan_2170,D:\GitHub\jinchuang\data\loan_2170\face_signing.jpg,loan_1884,D:\GitHub\jinchuang\data\loan_1884\face_signing.jpg,3,0.9643608927726746,medium
loan_2170,D:\GitHub\jinchuang\data\loan_2170\face_signing.jpg,loan_3191,D:\GitHub\jinchuang\data\loan_3191\face_signing.jpg,4,0.964296281337738,medium
loan_2170,D:\GitHub\jinchuang\data\loan_2170\face_signing.jpg,loan_2005,D:\GitHub\jinchuang\data\loan_2005\face_signing.jpg,5,0.9632445573806763,medium
loan_2171,D:\GitHub\jinchuang\data\loan_2171\face_signing.jpg,loan_1871,D:\GitHub\jinchuang\data\loan_1871\face_signing.jpg,1,0.9989676475524902,high
loan_2171,D:\GitHub\jinchuang\data\loan_2171\face_signing.jpg,loan_1971,D:\GitHub\jinchuang\data\loan_1971\face_signing.jpg,2,0.9924346804618835,high
loan_2171,D:\GitHub\jinchuang\data\loan_2171\face_signing.jpg,loan_1388,D:\GitHub\jinchuang\data\loan_1388\face_signing.jpg,3,0.9724630117416382,high
loan_2171,D:\GitHub\jinchuang\data\loan_2171\face_signing.jpg,loan_4040,D:\GitHub\jinchuang\data\loan_4040\face_signing.jpg,4,0.9709376692771912,high
loan_2171,D:\GitHub\jinchuang\data\loan_2171\face_signing.jpg,loan_3711,D:\GitHub\jinchuang\data\loan_3711\face_signing.jpg,5,0.9708871841430664,high
loan_2172,D:\GitHub\jinchuang\data\loan_2172\face_signing.jpg,loan_1923,D:\GitHub\jinchuang\data\loan_1923\face_signing.jpg,1,0.9949139356613159,high
loan_2172,D:\GitHub\jinchuang\data\loan_2172\face_signing.jpg,loan_1903,D:\GitHub\jinchuang\data\loan_1903\face_signing.jpg,2,0.9948383569717407,high
loan_2172,D:\GitHub\jinchuang\data\loan_2172\face_signing.jpg,loan_1980,D:\GitHub\jinchuang\data\loan_1980\face_signing.jpg,3,0.9346317052841187,medium
loan_2172,D:\GitHub\jinchuang\data\loan_2172\face_signing.jpg,loan_2255,D:\GitHub\jinchuang\data\loan_2255\face_signing.jpg,4,0.9299381971359253,low
loan_2172,D:\GitHub\jinchuang\data\loan_2172\face_signing.jpg,loan_3936,D:\GitHub\jinchuang\data\loan_3936\face_signing.jpg,5,0.9294397234916687,low
loan_2173,D:\GitHub\jinchuang\data\loan_2173\face_signing.jpg,loan_3019,D:\GitHub\jinchuang\data\loan_3019\face_signing.jpg,1,0.9866275191307068,high
loan_2173,D:\GitHub\jinchuang\data\loan_2173\face_signing.jpg,loan_2045,D:\GitHub\jinchuang\data\loan_2045\face_signing.jpg,2,0.9761680364608765,high
loan_2173,D:\GitHub\jinchuang\data\loan_2173\face_signing.jpg,loan_0595,D:\GitHub\jinchuang\data\loan_0595\face_signing.jpg,3,0.9024717807769775,low
loan_2173,D:\GitHub\jinchuang\data\loan_2173\face_signing.jpg,loan_0634,D:\GitHub\jinchuang\data\loan_0634\face_signing.jpg,4,0.9014782309532166,low
loan_2173,D:\GitHub\jinchuang\data\loan_2173\face_signing.jpg,loan_1354,D:\GitHub\jinchuang\data\loan_1354\face_signing.jpg,5,0.8957744240760803,low
loan_2174,D:\GitHub\jinchuang\data\loan_2174\face_signing.jpg,loan_3663,D:\GitHub\jinchuang\data\loan_3663\face_signing.jpg,1,0.998745322227478,high
loan_2174,D:\GitHub\jinchuang\data\loan_2174\face_signing.jpg,loan_1041,D:\GitHub\jinchuang\data\loan_1041\face_signing.jpg,2,0.9948582649230957,high
loan_2174,D:\GitHub\jinchuang\data\loan_2174\face_signing.jpg,loan_0554,D:\GitHub\jinchuang\data\loan_0554\face_signing.jpg,3,0.9942976236343384,high
loan_2174,D:\GitHub\jinchuang\data\loan_2174\face_signing.jpg,loan_3858,D:\GitHub\jinchuang\data\loan_3858\face_signing.jpg,4,0.9925307035446167,high
loan_2174,D:\GitHub\jinchuang\data\loan_2174\face_signing.jpg,loan_1403,D:\GitHub\jinchuang\data\loan_1403\face_signing.jpg,5,0.960381031036377,medium
loan_2175,D:\GitHub\jinchuang\data\loan_2175\face_signing.jpg,loan_1967,D:\GitHub\jinchuang\data\loan_1967\face_signing.jpg,1,0.9984237551689148,high
loan_2175,D:\GitHub\jinchuang\data\loan_2175\face_signing.jpg,loan_1909,D:\GitHub\jinchuang\data\loan_1909\face_signing.jpg,2,0.9165958762168884,low
loan_2175,D:\GitHub\jinchuang\data\loan_2175\face_signing.jpg,loan_2510,D:\GitHub\jinchuang\data\loan_2510\face_signing.jpg,3,0.8830904960632324,low
loan_2175,D:\GitHub\jinchuang\data\loan_2175\face_signing.jpg,loan_2207,D:\GitHub\jinchuang\data\loan_2207\face_signing.jpg,4,0.8803985118865967,low
loan_2175,D:\GitHub\jinchuang\data\loan_2175\face_signing.jpg,loan_4138,D:\GitHub\jinchuang\data\loan_4138\face_signing.jpg,5,0.8795475959777832,low
loan_2176,D:\GitHub\jinchuang\data\loan_2176\face_signing.jpg,loan_1202,D:\GitHub\jinchuang\data\loan_1202\face_signing.jpg,1,0.9993917346000671,high
loan_2176,D:\GitHub\jinchuang\data\loan_2176\face_signing.jpg,loan_1939,D:\GitHub\jinchuang\data\loan_1939\face_signing.jpg,2,0.9910411238670349,high
loan_2176,D:\GitHub\jinchuang\data\loan_2176\face_signing.jpg,loan_4004,D:\GitHub\jinchuang\data\loan_4004\face_signing.jpg,3,0.977236807346344,high
loan_2176,D:\GitHub\jinchuang\data\loan_2176\face_signing.jpg,loan_3031,D:\GitHub\jinchuang\data\loan_3031\face_signing.jpg,4,0.9699055552482605,medium
loan_2176,D:\GitHub\jinchuang\data\loan_2176\face_signing.jpg,loan_2951,D:\GitHub\jinchuang\data\loan_2951\face_signing.jpg,5,0.9688723683357239,medium
loan_2177,D:\GitHub\jinchuang\data\loan_2177\face_signing.jpg,loan_0535,D:\GitHub\jinchuang\data\loan_0535\face_signing.jpg,1,0.9971832036972046,high
loan_2177,D:\GitHub\jinchuang\data\loan_2177\face_signing.jpg,loan_3689,D:\GitHub\jinchuang\data\loan_3689\face_signing.jpg,2,0.9950110912322998,high
loan_2177,D:\GitHub\jinchuang\data\loan_2177\face_signing.jpg,loan_3004,D:\GitHub\jinchuang\data\loan_3004\face_signing.jpg,3,0.9856178760528564,high
loan_2177,D:\GitHub\jinchuang\data\loan_2177\face_signing.jpg,loan_1980,D:\GitHub\jinchuang\data\loan_1980\face_signing.jpg,4,0.9542091488838196,medium
loan_2177,D:\GitHub\jinchuang\data\loan_2177\face_signing.jpg,loan_1997,D:\GitHub\jinchuang\data\loan_1997\face_signing.jpg,5,0.9432770013809204,medium
loan_2178,D:\GitHub\jinchuang\data\loan_2178\face_signing.jpg,loan_2841,D:\GitHub\jinchuang\data\loan_2841\face_signing.jpg,1,0.9821877479553223,high
loan_2178,D:\GitHub\jinchuang\data\loan_2178\face_signing.jpg,loan_2583,D:\GitHub\jinchuang\data\loan_2583\face_signing.jpg,2,0.9730693101882935,high
loan_2178,D:\GitHub\jinchuang\data\loan_2178\face_signing.jpg,loan_1534,D:\GitHub\jinchuang\data\loan_1534\face_signing.jpg,3,0.9477140307426453,medium
loan_2178,D:\GitHub\jinchuang\data\loan_2178\face_signing.jpg,loan_2207,D:\GitHub\jinchuang\data\loan_2207\face_signing.jpg,4,0.9130943417549133,low
loan_2178,D:\GitHub\jinchuang\data\loan_2178\face_signing.jpg,loan_4138,D:\GitHub\jinchuang\data\loan_4138\face_signing.jpg,5,0.9124778509140015,low
loan_2179,D:\GitHub\jinchuang\data\loan_2179\face_signing.jpg,loan_0177,D:\GitHub\jinchuang\data\loan_0177\face_signing.jpg,1,0.9976718425750732,high
loan_2179,D:\GitHub\jinchuang\data\loan_2179\face_signing.jpg,loan_0117,D:\GitHub\jinchuang\data\loan_0117\face_signing.jpg,2,0.9926722645759583,high
loan_2179,D:\GitHub\jinchuang\data\loan_2179\face_signing.jpg,loan_4177,D:\GitHub\jinchuang\data\loan_4177\face_signing.jpg,3,0.9900702238082886,high
loan_2179,D:\GitHub\jinchuang\data\loan_2179\face_signing.jpg,loan_3146,D:\GitHub\jinchuang\data\loan_3146\face_signing.jpg,4,0.9900702238082886,high
loan_2179,D:\GitHub\jinchuang\data\loan_2179\face_signing.jpg,loan_4117,D:\GitHub\jinchuang\data\loan_4117\face_signing.jpg,5,0.9785910844802856,high
loan_2180,D:\GitHub\jinchuang\data\loan_2180\face_signing.jpg,loan_2092,D:\GitHub\jinchuang\data\loan_2092\face_signing.jpg,1,0.9972677230834961,high
loan_2180,D:\GitHub\jinchuang\data\loan_2180\face_signing.jpg,loan_1326,D:\GitHub\jinchuang\data\loan_1326\face_signing.jpg,2,0.9904052019119263,high
loan_2180,D:\GitHub\jinchuang\data\loan_2180\face_signing.jpg,loan_4015,D:\GitHub\jinchuang\data\loan_4015\face_signing.jpg,3,0.965317964553833,medium
loan_2180,D:\GitHub\jinchuang\data\loan_2180\face_signing.jpg,loan_0528,D:\GitHub\jinchuang\data\loan_0528\face_signing.jpg,4,0.9543643593788147,medium
loan_2180,D:\GitHub\jinchuang\data\loan_2180\face_signing.jpg,loan_4082,D:\GitHub\jinchuang\data\loan_4082\face_signing.jpg,5,0.9526164531707764,medium
loan_2181,D:\GitHub\jinchuang\data\loan_2181\face_signing.jpg,loan_1437,D:\GitHub\jinchuang\data\loan_1437\face_signing.jpg,1,0.9991106986999512,high
loan_2181,D:\GitHub\jinchuang\data\loan_2181\face_signing.jpg,loan_1154,D:\GitHub\jinchuang\data\loan_1154\face_signing.jpg,2,0.992571234703064,high
loan_2181,D:\GitHub\jinchuang\data\loan_2181\face_signing.jpg,loan_4001,D:\GitHub\jinchuang\data\loan_4001\face_signing.jpg,3,0.9869921207427979,high
loan_2181,D:\GitHub\jinchuang\data\loan_2181\face_signing.jpg,loan_2061,D:\GitHub\jinchuang\data\loan_2061\face_signing.jpg,4,0.9539452791213989,medium
loan_2181,D:\GitHub\jinchuang\data\loan_2181\face_signing.jpg,loan_0740,D:\GitHub\jinchuang\data\loan_0740\face_signing.jpg,5,0.9517830610275269,medium
loan_2182,D:\GitHub\jinchuang\data\loan_2182\face_signing.jpg,loan_3984,D:\GitHub\jinchuang\data\loan_3984\face_signing.jpg,1,0.9995298981666565,high
loan_2182,D:\GitHub\jinchuang\data\loan_2182\face_signing.jpg,loan_1705,D:\GitHub\jinchuang\data\loan_1705\face_signing.jpg,2,0.9989426136016846,high
loan_2182,D:\GitHub\jinchuang\data\loan_2182\face_signing.jpg,loan_0999,D:\GitHub\jinchuang\data\loan_0999\face_signing.jpg,3,0.9641221761703491,medium
loan_2182,D:\GitHub\jinchuang\data\loan_2182\face_signing.jpg,loan_2898,D:\GitHub\jinchuang\data\loan_2898\face_signing.jpg,4,0.8727853894233704,low
loan_2182,D:\GitHub\jinchuang\data\loan_2182\face_signing.jpg,loan_2627,D:\GitHub\jinchuang\data\loan_2627\face_signing.jpg,5,0.8676135540008545,low
loan_2183,D:\GitHub\jinchuang\data\loan_2183\face_signing.jpg,loan_1642,D:\GitHub\jinchuang\data\loan_1642\face_signing.jpg,1,0.9903343915939331,high
loan_2183,D:\GitHub\jinchuang\data\loan_2183\face_signing.jpg,loan_0661,D:\GitHub\jinchuang\data\loan_0661\face_signing.jpg,2,0.9902726411819458,high
loan_2183,D:\GitHub\jinchuang\data\loan_2183\face_signing.jpg,loan_3904,D:\GitHub\jinchuang\data\loan_3904\face_signing.jpg,3,0.9777247905731201,high
loan_2183,D:\GitHub\jinchuang\data\loan_2183\face_signing.jpg,loan_1586,D:\GitHub\jinchuang\data\loan_1586\face_signing.jpg,4,0.9181545376777649,low
loan_2183,D:\GitHub\jinchuang\data\loan_2183\face_signing.jpg,loan_3852,D:\GitHub\jinchuang\data\loan_3852\face_signing.jpg,5,0.9159329533576965,low
loan_2184,D:\GitHub\jinchuang\data\loan_2184\face_signing.jpg,loan_1435,D:\GitHub\jinchuang\data\loan_1435\face_signing.jpg,1,0.9786110520362854,high
loan_2184,D:\GitHub\jinchuang\data\loan_2184\face_signing.jpg,loan_2438,D:\GitHub\jinchuang\data\loan_2438\face_signing.jpg,2,0.9754343032836914,high
loan_2184,D:\GitHub\jinchuang\data\loan_2184\face_signing.jpg,loan_4021,D:\GitHub\jinchuang\data\loan_4021\face_signing.jpg,3,0.9723365306854248,high
loan_2184,D:\GitHub\jinchuang\data\loan_2184\face_signing.jpg,loan_1899,D:\GitHub\jinchuang\data\loan_1899\face_signing.jpg,4,0.9553321599960327,medium
loan_2184,D:\GitHub\jinchuang\data\loan_2184\face_signing.jpg,loan_0295,D:\GitHub\jinchuang\data\loan_0295\face_signing.jpg,5,0.9549902677536011,medium
loan_2185,D:\GitHub\jinchuang\data\loan_2185\face_signing.jpg,loan_1011,D:\GitHub\jinchuang\data\loan_1011\face_signing.jpg,1,0.9250916838645935,low
loan_2185,D:\GitHub\jinchuang\data\loan_2185\face_signing.jpg,loan_1159,D:\GitHub\jinchuang\data\loan_1159\face_signing.jpg,2,0.9230803847312927,low
loan_2185,D:\GitHub\jinchuang\data\loan_2185\face_signing.jpg,loan_0837,D:\GitHub\jinchuang\data\loan_0837\face_signing.jpg,3,0.921499490737915,low
loan_2185,D:\GitHub\jinchuang\data\loan_2185\face_signing.jpg,loan_2120,D:\GitHub\jinchuang\data\loan_2120\face_signing.jpg,4,0.9212366938591003,low
loan_2185,D:\GitHub\jinchuang\data\loan_2185\face_signing.jpg,loan_2419,D:\GitHub\jinchuang\data\loan_2419\face_signing.jpg,5,0.9206300973892212,low
loan_2186,D:\GitHub\jinchuang\data\loan_2186\face_signing.jpg,loan_0937,D:\GitHub\jinchuang\data\loan_0937\face_signing.jpg,1,0.9993870854377747,high
loan_2186,D:\GitHub\jinchuang\data\loan_2186\face_signing.jpg,loan_0331,D:\GitHub\jinchuang\data\loan_0331\face_signing.jpg,2,0.9964004755020142,high
loan_2186,D:\GitHub\jinchuang\data\loan_2186\face_signing.jpg,loan_3566,D:\GitHub\jinchuang\data\loan_3566\face_signing.jpg,3,0.9941146373748779,high
loan_2186,D:\GitHub\jinchuang\data\loan_2186\face_signing.jpg,loan_3721,D:\GitHub\jinchuang\data\loan_3721\face_signing.jpg,4,0.980674147605896,high
loan_2186,D:\GitHub\jinchuang\data\loan_2186\face_signing.jpg,loan_0399,D:\GitHub\jinchuang\data\loan_0399\face_signing.jpg,5,0.9787011742591858,high
loan_2187,D:\GitHub\jinchuang\data\loan_2187\face_signing.jpg,loan_0239,D:\GitHub\jinchuang\data\loan_0239\face_signing.jpg,1,0.9983474016189575,high
loan_2187,D:\GitHub\jinchuang\data\loan_2187\face_signing.jpg,loan_3208,D:\GitHub\jinchuang\data\loan_3208\face_signing.jpg,2,0.9759272933006287,high
loan_2187,D:\GitHub\jinchuang\data\loan_2187\face_signing.jpg,loan_2526,D:\GitHub\jinchuang\data\loan_2526\face_signing.jpg,3,0.9720958471298218,high
